Topic,Title,ID,Comments,Noushin,Khiem,Anno-3,Label,Likes
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Trey time to come out of the closet and tell everyone that you are a Democrat pretending to be a Republican.,0,0,0,0,5.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Lol, when i cant spell his name but when the black guy smiles omg he is straight against what your about to say automatically",0,0,0,0,1.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"The DNC gave up on the Presidential race long ago, all their efforts are concentrated on fixing the election to win both Houses",1,1,1,1,92.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"too much leg,girl-otherwise I like her on the ""5""because she's actually intelligent,not just sexy.",0,0,0,0,1.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,This guy talks a lot. But when it counted he did precisely jack.,0,0,0,0,18.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Technically, Impeachment 4.0",0,0,0,0,3.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"LOL juan saying he believes in the constitution, is just one of the most laughable things ive ever heard. Surprised the rest of the panel could even keep a straight face.",0,0,0,0,313.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Absolutely.,0,0,0,0,1.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Yeah!!! Same old s*** different day!! Shovel it around and get nowhere!!😣😞😒 whatever🙏🙏🙏😔,0,0,0,0,13.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"We already have a way to hold them accountable. It's called the LAW They've already BROKEN!!!! Almost every one of them is involved in some shady deal or another. If Graham even thinks about calling these treasonous rat bastards to account, they simply say ""we'll expose you for the same crooked deals."" It's devilish what they get away with.",1,1,1,1,0.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,We Americans cannot wait until the entire government is Republican again in 2020! Trump 2020!!,0,0,0,0,3.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"The Dems are so desperate for power again it’s frightening. 
Let’s make sure they never get it. Go vote!!!!!!",0,0,0,0,29.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"The way Juan reacts, it's as if what the rest of the Five are saying is, somewhat conspiracy theories...Juan hers some advise....Obama was a corrupt, incompetent President and there is factual evidence that shows it.",1,1,1,1,72.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*Best actress oscar goes to Nancy ""the ripper"" Pelosi for her stunning performance in the movie ""acquitted"".*",1,1,0,1,21.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Also Nancy: “ Everyone my age pees their pants ITS THE COOLEST!!”,1,1,1,1,8.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,He will get re-elected because of his achievements and in keeping his promises and due to the sense of his policies despite the lies and false accusations and slander by Pelosi !,0,0,0,0,3.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,They just want to say he's under Investigation during the election.,0,0,0,0,37.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Someone please get that jag-off Juan off this show!!!,0,0,0,0,2.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,What have the Democrats actually done these past few years....nothing,1,1,1,1,17.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,*“We need to rebuild trust..” says the woman that bleach bitted 30k emails*,1,1,1,1,177.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"There ABSOLUTELY needs to be accountability and criminal charges against OBAMA, BIDEN, AND HILLARY! Also democrat leadership from Schiff to Pelosi, Nadler, Schumer, AND MOST DEFINITELY HILLARY!💯🇺🇸",1,1,1,1,106.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Juan's Conservative children have to be the most embarrassed kids in the world when someone ask ""who is your father?""",0,0,0,0,54.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"Pelosi is a trump secret agent, she trying get him re-elected with her antics",0,0,0,0,4.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*Joe Biden says he has ""no idea what his son was doing."" Hmmm, well that's easy to believe because Joe Biden has no idea what Joe Biden is doing. 😂*",1,1,1,1,38.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Funny how the Left can investigate on made up evidence and keep going despite it being debunked. All the while the real evidence points to these so called investigators. Tired of this double standard.,1,1,1,1,11.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Juan ,, spews false laws from his lips and he's wrong ,,,, dang ,, ONE WRONG JUAN....",0,0,0,0,2.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,When did Ellen become an attorney?,0,0,0,0,0.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,*It's time for the democrat party to collapse.*,0,0,0,0,2.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,I sure hope all these probes and court costs come out of their pockets not ours!,0,0,0,0,1.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"We don’t need more ways Trey, we already h e laws on the book that I’ve been broken, what we need is weak Republicans to stand up and push for charges against treasonous criminals in Washington.",0,0,0,0,1.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Did you hear what he said, ""nothing thats what"" they are all frightened of Killery, yes Killery",0,0,0,0,7.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,PLEASE DON'T TELL ME THERE'S GOING TO BE A SECOND IMPEACHMENT😔,0,0,0,0,1.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Gowdy, you're going to jail!",0,0,0,0,8.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Pelosi is sooo pissed at the AOC for putting her through this.,0,0,0,0,22.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,He'll get reelected because he's a great president! Four more years!!!!!,0,0,0,0,60.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,​President Obama told FBI`s Comey to start investigating Flynn without any legitimate investigative basis. Their purpose with that was to harm Trump and his campaign. They both acted for Hillary Clinton.,1,1,1,1,45.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Is the Flynn case being done ""by the book""? (joke) Or has every single thing that they they have done so far turned out to be shady as heck. (truth)",0,0,0,0,0.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"""The law is the law"" only when it favors the left's agenda.",0,0,0,0,11.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Thank you lyndsey sessions, uh uh, gowdy, I mean trey gowdy",0,0,0,0,2.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"Trump will get re-elected, b/c he’s done everything, he said he would do!!!! The Rats & sum Republicans, can’t stand what this outsider has done in 3 yrs, that they couldn’t do in 20-30 yrs!!!! He’s getting my vote AGAIN!!!!",0,0,0,0,17.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*""Fredo Cuomo is doing his show from his wife's basement"" (as she is upstairs getting railed by her boyfriend).*",1,1,1,1,3.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Seriously get rid of Juan.,0,0,0,0,3.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"This is a coup against the president, the country and the constitution.",0,0,0,0,13.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,They know what is going to happen in November and they’re terrified.,0,0,0,0,190.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,She needs to be committed,0,0,0,0,76.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Ask her out, Trey! 😘",0,0,0,0,0.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*Remove them from the House, so we can get this country on the ball.*",0,0,0,0,4.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,I guess Juan does not know that there is something called the federal rules of criminal procedure.,0,0,0,0,6.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Gowdy's a sellout just like the rest of them, he could've stopped it long ago and never did.",0,0,0,0,32.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,*The left is literally insane. Change my mind*,0,0,0,0,139.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Trey, the problem is that No one is being held accountable. The Congress is the biggest part of our problem in the US.",0,0,0,0,60.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"No views, but 18 likes including mine and 1 dislike?",0,0,0,0,1.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Shame on the Dems. This bunch should never be reelected again.,0,0,0,0,106.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"The impeachment has been a blessing in disguise, because God has used it to actually expose the real enemy/enemies. It has been unjust, yes, yes, yes, but it is the way to expose who the real enemy is.",0,0,0,0,2.0
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,She drank her way through it .,0,0,0,0,10.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Listen up Trey!!! We The People DID NOT ELECT Dems like Schiff and Noodler!! DEAD PEOPLE DID!,1,1,1,1,49.0
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Democrats no longer represent the American people, its taxation without representation.",0,0,0,0,49.0
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,We need Trey Gowdy's to head the FBI for our country.i do feel he is a honorable man.,0,0,0,0,1.0
